INST CODE,INSTITUTE NAME,PLACE,DIST,COED,TYPE,YEAR OF ESTB,BRANCH,BRANCH NAME,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC BOYS,SC GIRLS,ST BOYS,ST GIRLS,EWS BOYS,EWS GIRLS,TUITION FEE,AFFILIATED
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,114353,114353,114353,114353,114353,114353,114353,114353,118439,118439,114353,114353,120142,120142,114353,119914,114353,114353,115000,JNTUH
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGL,COED,PVT,2001,CIV,CIVIL ENGINEERING,115744,117849,115744,117849,115744,117849,115744,117849,116583,117849,115744,117849,125566,125566,124428,124428,115744,117849,60000,JNTUH
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGL,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,61824,61824,116304,116304,83026,83026,78376,87152,76001,88256,109283,113282,120867,125603,103908,103908,87707,87707,60000,JNTUH
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGL,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",59057,85954,94025,108071,93617,109458,59057,85954,97230,101206,108674,109306,124398,124398,96838,121140,106882,106882,60000,JNTUH
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGL,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,76858,76858,115900,117182,118445,118445,76858,76858,113139,116563,113530,113530,121220,121220,124968,124968,117716,117716,60000,JNTUH
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGL,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,32825,112218,32825,112218,82712,118036,109284,112218,105402,117470,32825,112218,124516,124516,122834,122834,32825,112218,60000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,26420,26420,52042,105484,38237,39949,84383,84383,34203,40738,26420,67845,86310,118935,74293,74293,31932,31932,110000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,31153,31695,64613,111096,50232,54513,40851,40851,36964,46750,49454,57451,113086,124666,80505,126038,37696,37696,110000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,CIV,CIVIL ENGINEERING,113710,115271,113710,115271,116892,116892,113710,115271,113710,115271,113710,115271,125232,125232,124924,125449,113710,115271,110000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,CSE,COMPUTER SCIENCE AND ENGINEERING,17041,17041,34218,34218,19879,23697,34201,34201,21846,27956,44428,44428,43831,43831,33957,39666,17896,20021,110000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,43263,48258,91992,92791,58913,58913,60980,60980,59061,59061,82479,82479,111162,121120,64169,64169,51728,51728,110000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,ECM,ELECTRONICS AND COMPUTER ENGINEERING,58807,85991,99324,99324,102868,118323,104457,104457,102181,112913,117793,117793,121549,121549,124435,124435,76003,97980,110000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,65237,68881,94945,114596,102793,115404,65237,68881,117033,117033,101002,108750,122971,122971,125851,125851,92446,92446,110000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,INF,INFORMATION TECHNOLOGY,21235,21638,62571,62571,32812,32812,21235,62965,30167,39675,46860,103659,72981,85756,35932,71394,24332,24332,110000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,MEC,MECHANICAL ENGINEERING,81051,111972,81051,111972,125909,125909,81051,111972,81051,115591,81051,111972,109884,125909,125564,125909,81051,111972,110000,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,MIN,MINING ENGINEERING,115271,115271,115271,115271,115271,115271,115271,115271,115271,115271,115271,115271,125394,125394,115271,115271,115271,115271,110000,JNTUH
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI,KARIMNAGAR,KRM,COED,PVT,1997,CIV,CIVIL ENGINEERING,114286,114286,114286,114286,114286,114286,114286,114286,114286,114286,114286,114286,114286,114286,114286,114286,114286,114286,70000,JNTUH
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI,KARIMNAGAR,KRM,COED,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,47764,47764,84916,84916,62233,62233,63440,63440,62505,62505,82639,94526,119066,119066,120337,120337,74303,74397,70000,JNTUH
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI,KARIMNAGAR,KRM,COED,PVT,1997,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",53874,74346,95599,113906,87396,89903,100392,103947,105376,115623,97302,97302,124936,124936,122157,122157,103036,103036,70000,JNTUH
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI,KARIMNAGAR,KRM,COED,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,89233,89233,89233,102302,110759,110759,89233,89233,92975,116532,110597,110597,115288,117792,126011,126011,117389,117389,70000,JNTUH
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI,KARIMNAGAR,KRM,COED,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,112226,112226,112226,112226,112226,112226,112226,112226,116532,116532,112226,112226,124142,124142,112226,112226,112226,112226,70000,JNTUH
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  JAGITIAL,JAGITIAL,JTL,COED,UNIV,2007,CSE,COMPUTER SCIENCE AND ENGINEERING,7859,8547,13507,13507,9662,10673,7859,8547,11296,11296,17201,19524,16339,16339,8880,21985,11345,11345,50000,JNTUH
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  JAGITIAL,JAGITIAL,JTL,COED,UNIV,2007,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,15384,15583,25087,25087,20120,20149,107617,107617,19120,19344,37634,37634,41531,41531,25985,31755,22514,26734,50000,JNTUH
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  JAGITIAL,JAGITIAL,JTL,COED,UNIV,2007,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,21986,28582,66856,89025,38166,38166,21986,28582,32436,32541,112822,112822,48350,48350,42721,42721,68595,68595,50000,JNTUH
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  JAGITIAL,JAGITIAL,JTL,COED,UNIV,2007,INF,INFORMATION TECHNOLOGY,14439,14439,18489,20931,16620,16620,14439,14439,17572,17572,22563,89687,33547,33547,28496,28496,17947,17947,50000,JNTUH
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  JAGITIAL,JAGITIAL,JTL,COED,UNIV,2007,MEC,MECHANICAL ENGINEERING,41826,52734,93665,93665,74877,86152,59474,59474,57716,83968,69666,98096,120109,125878,73674,111188,41826,101073,50000,JNTUH
JNPASF,JNAFAU SCHOOL OF PLANNING AND ARCH - SELF FINANCE,MASABTANK,HYD,COED,SF,2008,DTD,DIGITAL TECHNIQUES FOR DESIGN AND PLANNING,57693,63334,116393,116393,94845,94845,57693,63334,67585,67585,117979,117979,120732,120732,120494,120494,57693,63334,65000,CONSTITUENT COLLEGE
JNPASF,JNAFAU SCHOOL OF PLANNING AND ARCH - SELF FINANCE,MASABTANK,HYD,COED,SF,2008,FSP,FACILITIES AND SERVICES PLANNING,45728,107421,80702,107421,80018,107421,45728,107421,112972,112972,45728,107421,45728,121831,125769,125769,45728,107421,65000,CONSTITUENT COLLEGE
JNPASF,JNAFAU SCHOOL OF PLANNING AND ARCH - SELF FINANCE,MASABTANK,HYD,COED,SF,2008,PLG,PLANNING,95242,95242,95242,95242,104824,104824,95242,95242,95242,95242,95242,95242,123541,123541,95242,95242,95242,95242,65000,CONSTITUENT COLLEGE
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG  HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,CHE,CHEMICAL ENGINEERING,20629,20629,58091,58091,40985,52073,20629,20629,30807,52085,90130,90130,75568,75568,35584,35584,51351,51351,50000,JNTUH
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG  HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,CIV,CIVIL ENGINEERING,12364,12856,30926,33973,16091,17857,12364,104216,14694,14694,28782,45613,21894,30548,14320,16454,27475,27475,50000,JNTUH
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG  HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,CSE,COMPUTER SCIENCE AND ENGINEERING,409,422,602,632,579,625,409,422,758,758,581,1234,2560,3193,1568,3392,585,709,50000,JNTUH
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG  HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",790,1122,1339,3813,1137,1756,790,1122,1321,1401,1958,1977,4995,6171,3237,3978,1160,1471,100000,JNTUH
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG  HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,1436,1767,3641,3641,2319,3187,3710,3710,2020,3705,2315,12113,7628,7628,6127,8345,1890,2529,50000,JNTUH
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG  HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,3534,3593,11201,13288,6799,6824,19834,19834,5427,13493,6473,6473,12123,12830,9400,9400,8127,8127,50000,JNTUH
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG  HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,MEC,MECHANICAL ENGINEERING,8046,14005,30078,40454,14429,30058,8046,14005,13389,26603,24583,57305,30219,30219,18432,24376,17581,22337,50000,JNTUH
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG  HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,MET,METALLURGICAL ENGINEERING,34063,37336,57510,57510,49674,52799,68737,68737,42252,71916,68799,68799,84366,91262,42749,42749,66548,77444,50000,JNTUH
JNTHMT,JNTUH UNIVERSITY COLLEGE OF ENGG -5 YEAR INTEGRATED MTECH  SELF FINANCE,KUKATPALLY,MDL,COED,SF,1965,CIV,CIVIL ENGINEERING,44370,44370,85844,85844,70676,71358,70808,70808,54801,91554,77435,77435,74829,74829,47314,87485,79466,96259,100000,JNTUH
JNTHMT,JNTUH UNIVERSITY COLLEGE OF ENGG -5 YEAR INTEGRATED MTECH  SELF FINANCE,KUKATPALLY,MDL,COED,SF,1965,CSE,COMPUTER SCIENCE AND ENGINEERING,3338,3513,8892,8892,4555,4555,8179,8179,4642,4883,11286,18125,11415,11415,15066,15066,5059,5059,100000,JNTUH
JNTHMT,JNTUH UNIVERSITY COLLEGE OF ENGG -5 YEAR INTEGRATED MTECH  SELF FINANCE,KUKATPALLY,MDL,COED,SF,1965,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,8920,9452,23780,23780,10932,12169,8920,9452,10117,11744,21896,51477,24952,24952,17111,20420,11235,11235,100000,JNTUH
JNTHMT,JNTUH UNIVERSITY COLLEGE OF ENGG -5 YEAR INTEGRATED MTECH  SELF FINANCE,KUKATPALLY,MDL,COED,SF,1965,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,17242,19259,52040,81306,29278,32881,17242,19259,25577,31165,31118,55195,41108,43125,39287,39287,23272,23272,100000,JNTUH
JNTHMT,JNTUH UNIVERSITY COLLEGE OF ENGG -5 YEAR INTEGRATED MTECH  SELF FINANCE,KUKATPALLY,MDL,COED,SF,1965,MMS,BTECH MECHANICAL WITH MTECH MANUFACTURING  SYSTEMS,25331,25331,64232,64232,44744,83642,25331,91931,98513,113948,25331,56213,92252,92252,105636,105636,76317,76317,100000,JNTUH
JNTHMT,JNTUH UNIVERSITY COLLEGE OF ENGG -5 YEAR INTEGRATED MTECH  SELF FINANCE,KUKATPALLY,MDL,COED,SF,1965,MTE,BTECH MECHANICAL WITH MTECH THERMAL ENGG,30975,61363,106700,106700,51576,107467,30975,61363,86278,115696,94861,94861,120187,124591,30975,61363,70992,70992,100000,JNTUH
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG  MANTHANI,MANTHANI,PDL,COED,UNIV,2010,CIV,CIVIL ENGINEERING,71366,71366,100502,104868,84319,84319,88553,88553,86553,91379,91406,91406,118812,119168,71366,71366,101083,101083,50000,JNTUH
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG  MANTHANI,MANTHANI,PDL,COED,UNIV,2010,CSE,COMPUTER SCIENCE AND ENGINEERING,12346,13944,15222,19866,15648,15648,12346,13944,14902,18266,31799,31799,22321,24800,18212,21664,13665,15336,50000,JNTUH
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG  MANTHANI,MANTHANI,PDL,COED,UNIV,2010,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",16345,17280,20940,22748,22553,26098,73450,73450,22378,22973,57726,57726,40564,49292,26817,29875,19698,20451,100000,JNTUH
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG  MANTHANI,MANTHANI,PDL,COED,UNIV,2010,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,32345,43630,86783,106052,59120,59120,32345,43630,54457,54457,117293,117293,74352,85067,49625,49625,68761,70140,50000,JNTUH
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG  MANTHANI,MANTHANI,PDL,COED,UNIV,2010,MEC,MECHANICAL ENGINEERING,67560,71916,105349,123297,116238,124600,67560,71916,98121,125233,109414,125342,122599,122599,86317,123287,67560,71916,50000,JNTUH
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG  MANTHANI,MANTHANI,PDL,COED,UNIV,2010,MIN,MINING ENGINEERING,82622,82622,125235,125235,101270,101270,82622,85209,100780,100780,82622,82622,125926,125926,90077,117494,82622,82622,50000,JNTUH
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,SRC,COED,UNIV,2021,CIV,CIVIL ENGINEERING,71737,90130,118623,118623,118926,123067,71737,90130,120637,125270,107388,122689,125047,125047,95342,95342,71737,90130,50000,JNTUH
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,SRC,COED,UNIV,2021,CSE,COMPUTER SCIENCE AND ENGINEERING,13790,16410,18392,28635,17190,18970,13790,74666,17434,17434,41879,44887,31429,31429,25809,30486,22345,22747,50000,JNTUH
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,SRC,COED,UNIV,2021,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,25258,28135,45723,71128,31899,31899,32727,32727,31428,45637,59314,59314,56803,64311,40286,46588,40768,40768,50000,JNTUH
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,SRC,COED,UNIV,2021,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,40241,50647,113767,113767,79820,84885,40241,50647,83319,95720,116387,116387,98749,101127,62611,66025,97537,97537,50000,JNTUH
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,SRC,COED,UNIV,2021,MEC,MECHANICAL ENGINEERING,81104,96992,108308,108308,112120,113067,81104,96992,81104,101284,104291,104291,123142,124554,118936,123141,81104,96992,50000,JNTUH
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,SRC,COED,UNIV,2021,TEX,TEXTILE TECHNOLOGY,105636,117494,105636,117494,105636,117494,105636,117494,105636,117494,105636,117494,123791,123791,125235,125235,105636,117494,50000,JNTUH
JNTS,JNTUH UNIVERSITY COLLEGE OF ENGINEERING SULTANPUR,SULTANPUR,SRD,COED,UNIV,2012,CIV,CIVIL ENGINEERING,39758,56500,87629,87629,62230,62230,39758,56500,64459,89255,60015,104707,92842,123475,56555,56555,103295,110625,50000,JNTUH
JNTS,JNTUH UNIVERSITY COLLEGE OF ENGINEERING SULTANPUR,SULTANPUR,SRD,COED,UNIV,2012,CSE,COMPUTER SCIENCE AND ENGINEERING,8268,8268,11423,15749,11168,11168,8268,8268,10367,10367,13534,13534,12523,12523,16176,16176,10146,11444,50000,JNTUH
JNTS,JNTUH UNIVERSITY COLLEGE OF ENGINEERING SULTANPUR,SULTANPUR,SRD,COED,UNIV,2012,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,12425,12425,15726,27940,21038,21038,12425,67959,14886,18408,30850,67177,36190,37344,22849,22849,16778,21773,50000,JNTUH
JNTS,JNTUH UNIVERSITY COLLEGE OF ENGINEERING SULTANPUR,SULTANPUR,SRD,COED,UNIV,2012,MEC,MECHANICAL ENGINEERING,40109,55026,64416,77332,108956,108956,40109,55026,64846,89351,96251,96251,119023,120734,53399,112220,62462,62462,50000,JNTUH
JNTSSF,JNTUH UNIVERSITY COLLEGE OF ENGINEERING SULTANPUR - SELF FINANCE,SULTANPUR,SRD,COED,SF,2012,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",20230,20230,35749,35749,20948,33635,66270,66270,24508,26017,50318,50318,48872,53119,51815,51815,28354,34413,100000,JNTUH
JNWN,JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,NARSINGAYAPALLY VILLAGE,WNP,COED,GOV,2022,CIV,CIVIL ENGINEERING,114689,114689,114689,114689,114689,114689,114689,114689,114689,114689,114689,114689,125644,125644,114689,114689,114689,114689,50000,JNTUH
JNWN,JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,NARSINGAYAPALLY VILLAGE,WNP,COED,GOV,2022,CSE,COMPUTER SCIENCE AND ENGINEERING,26581,28776,35284,73397,31653,42680,26581,28776,36205,44787,107539,108986,86687,86687,38965,60571,53306,53306,50000,JNTUH
JNWN,JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,NARSINGAYAPALLY VILLAGE,WNP,COED,GOV,2022,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",48495,53669,93066,93066,67859,67859,101221,101221,57750,71295,82575,82575,122249,122249,103839,103839,69742,109464,50000,JNTUH
JNWN,JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,NARSINGAYAPALLY VILLAGE,WNP,COED,GOV,2022,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,93007,93007,93007,94377,104105,113480,93007,93007,105203,116803,116250,116250,123798,124674,120183,121429,93007,93007,50000,JNTUH
JNWN,JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,NARSINGAYAPALLY VILLAGE,WNP,COED,GOV,2022,MEC,MECHANICAL ENGINEERING,116371,116754,116371,116754,116371,116754,116371,116754,116371,116754,116371,116754,122784,122784,122784,124600,116371,116754,50000,JNTUH
JOGI,JOGINPALLY B R ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2002,CSE,COMPUTER SCIENCE AND ENGINEERING,46102,46102,77027,114247,60682,60682,46102,46102,62564,62564,66718,92496,105915,119300,73990,93687,55769,55769,87000,JNTUH
JOGI,JOGINPALLY B R ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2002,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",60923,60923,100927,100927,83667,104415,60923,86036,83099,83099,95630,95849,125815,125815,100684,118674,67151,69577,87000,JNTUH
JOGI,JOGINPALLY B R ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2002,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,96000,109610,114231,114231,116836,117976,96000,109610,104093,109610,116030,116030,124208,124208,111277,125962,96000,109610,87000,JNTUH
JOGI,JOGINPALLY B R ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2002,INF,INFORMATION TECHNOLOGY,63790,63790,77771,116785,78527,78527,77143,77143,77843,84652,112473,112473,125232,125343,97255,122800,63790,63790,87000,JNTUH
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MBN,COED,PVT,1997,CIV,CIVIL ENGINEERING,115843,115843,115843,115843,115843,115843,115843,115843,115843,115843,115843,115843,125644,125644,120214,120214,115843,115843,69000,JNTUH
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MBN,COED,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,52561,54901,95280,95280,78596,78596,80728,80728,81112,81112,60650,60650,115800,115800,100973,119393,92132,92676,69000,JNTUH
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MBN,COED,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,93736,93736,111431,111431,107215,107215,93736,93736,93736,113537,93736,108892,123259,125400,113102,113102,93736,114598,69000,JNTUH
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MBN,COED,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,117323,117323,117323,117323,117323,117323,117323,117323,117323,117323,117323,117323,123114,123114,117323,117323,117323,117323,69000,JNTUH
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MBN,COED,PVT,1997,MEC,MECHANICAL ENGINEERING,99052,99052,99052,99052,99052,99052,99052,99052,99052,99052,99052,99052,119353,119353,99052,99052,99052,99052,69000,JNTUH
KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NZB,COED,PVT,2001,CIV,CIVIL ENGINEERING,113366,113366,113366,113366,113366,113366,113366,113366,113366,113366,113366,113366,125632,125632,123816,123816,113366,113366,55000,JNTUH
KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NZB,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,59727,63013,91731,91731,75123,75123,83160,83160,82584,82584,82301,89963,125632,125632,117790,117790,104384,114175,55000,JNTUH
KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NZB,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,65766,89994,107987,107987,118323,118323,65766,89994,112270,112270,109482,109482,93886,123433,124719,124719,106924,106924,55000,JNTUH
KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NZB,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,82733,106497,82733,106497,112534,112534,82733,106497,82733,114824,109482,109482,82733,106497,82733,106497,82733,106497,55000,JNTUH
KDDW,KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,KODADA,SRP,GIRLS,PVT,2008,CIV,CIVIL ENGINEERING,NA,98159,NA,125949,NA,126105,NA,98159,NA,98159,NA,109888,NA,125773,NA,124081,NA,98159,90000,JNTUH
KDDW,KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,KODADA,SRP,GIRLS,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,NA,38971,NA,45189,NA,57748,NA,59248,NA,54038,NA,48233,NA,56715,NA,68707,NA,65159,90000,JNTUH
KDDW,KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,KODADA,SRP,GIRLS,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,NA,81101,NA,111991,NA,102997,NA,101391,NA,102916,NA,81101,NA,105933,NA,120810,NA,105550,90000,JNTUH
KDDW,KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,KODADA,SRP,GIRLS,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,NA,92574,NA,121034,NA,122820,NA,92574,NA,123245,NA,123911,NA,119249,NA,119205,NA,116507,90000,JNTUH
KGRH,KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MOINABAD,RR,COED,PVT,2008,CIV,CIVIL ENGINEERING,118493,118493,123968,123968,118493,118493,118493,118493,118493,118493,118493,118493,126049,126049,120471,120471,118493,118493,100000,JNTUH
KGRH,KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MOINABAD,RR,COED,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),38949,46068,80228,113971,55601,66231,38949,46068,51014,64498,42895,46068,119561,124713,72386,123755,48024,48024,100000,JNTUH
KGRH,KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MOINABAD,RR,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,28877,31121,59362,68015,42108,46283,28877,31121,39541,39818,46629,63911,88090,95467,55593,58650,34015,34416,100000,JNTUH
KGRH,KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MOINABAD,RR,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",36902,40963,36902,108193,54669,54875,62402,62402,59419,64871,51846,93200,120180,121110,81187,122700,39830,41642,100000,JNTUH
KGRH,KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MOINABAD,RR,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,54812,79794,85390,89319,86486,87533,71418,79794,70165,79794,116458,116458,123070,126049,121651,122915,81733,85248,100000,JNTUH
KGRH,KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MOINABAD,RR,COED,PVT,2008,MEC,MECHANICAL ENGINEERING,67542,118493,67542,118493,106476,118493,67542,118493,67542,118493,67542,118493,122350,122350,125449,125449,67542,118493,100000,JNTUH
